stock_code,stock_name,stock_name_en,market,dart_corp_code,aliases
060900,에이전트AI,,,00367695,
060910,프리젠,,,00353230,
060980,HL홀딩스,,,00299002,
061040,알에프텍,,,00309831,
061050,지앤디윈텍,,,00335924,
061090,세나테크놀로지,,,01010615,
061140,엘앤피아너스,,,00298252,
061250,화일약품,,,00188973,
061460,한진피앤씨,,,00163619,
061970,LB세미콘,,,00412348,
062040,산일전기,,,00366438,
062580,인산가,,,00408336,
062730,케너텍,,,00372013,
062860,티엘아이,,,00261887,
062970,한국첨단소재,,,00403766,
063080,컴투스홀딩스,,,00535746,
063160,종근당바이오,,,00390055,
063170,서울옥션,,,00410915,
063280,사이버패스,,,00336570,
063350,팬택앤큐리텔,,,00375579,
063440,SM Life Design,,,00367604,
063510,코오롱인터내셔널,,,00390028,
063570,NICE인프라,,,00363769,
063760,이엘피,,,00374020,
063840,닉스테크,,,00359030,
064060,사이노젠,,,00367376,
064090,인크레더블버즈,,,00390408,
064240,홈캐스트,,,00385336,
064260,다날,,,00389970,
064290,인텍플러스,,,00479787,
064350,현대로템,,,00302926,
064400,LG씨엔에스,,,00139834,
064420,케이피케미칼,,,00399773,
064480,브리지텍,,,00359076,
064510,유네코,,,00127699,
064520,테크엘,,,00370255,
064550,바이오니아,,,00326731,
064720,모델라인,,,00368791,
064760,티씨케이,,,00245472,
064800,포니링크,,,00392691,
064820,케이프,,,00152437,
064850,에프앤가이드,,,00331016,
064900,교보메리츠퍼스트기업구조조정부동산투자회사,,,00386876,
064960,SNT모티브,,,00398792,
065060,지엔코,,,00258102,
065130,탑엔지니어링,,,00366845,
065150,대산F&B,,,00390860,
065160,라임,,,00389387,
065170,비엘팜텍,,,00384717,
065180,해피드림,,,00389679,
065270,플렉스컴,,,00364926,
065310,더스텔라,,,00307037,
065340,쓰리디월드,,,00388272,
065350,신성델타테크,,,00136226,
065370,위세아이텍,,,00374738,
065410,지엔텍홀딩스,,,00210537,
065420,에스아이리소스,,,00120906,
065440,이루온,,,00390514,
065450,빅텍,,,00385363,
065500,오리엔트정공,,,00300405,
065510,휴비츠,,,00398668,
065530,와이어블,,,00250137,
065560,녹원씨엔아이,,,00393469,
065570,삼영이엔씨,,,00288343,
065610,폴리플러스,,,00245296,
065620,제낙스,,,00201788,
065650,하이퍼코퍼레이션,,,00391197,
065660,안트로젠,,,00631837,
065680,우주일렉트로,,,00390903,
065690,파커스,,,00384762,
065710,서호전기,,,00220622,
065770,CS,,,00303703,
065810,유씨아이콜스,,,00257051,
065910,피더블유제네틱스,,,00306986,
065940,바이오빌,,,00155382,
065950,웰크론,,,00362159,
066060,휴먼텍코리아,,,00371519,
066110,한프,,,00226228,
066130,하츠,,,00221728,
066200,이노블루,,,00361202,
066270,네이트커뮤니케이션즈,,,00361725,
066300,샤인시스템,,,00224567,
066310,큐에스아이,,,00411446,
066330,세이프아시아,,,00405074,
066340,케이에스리소스,,,00385451,
066350,티엔아이,,,00397243,
066360,체리부로,,,00216434,
066410,버킷스튜디오,,,00378220,
066430,아이로보틱스,,,00370200,
066480,휘튼,,,00371139,
066570,LG전자,,,00401731,
066590,스모트로닉,,,00301422,
066620,국보디자인,,,00253985,
066670,디티씨,,,00371740,
066690,보광티에스,,,00251385,
066700,테라젠이텍스,,,00249894,
066790,씨씨에스,,,00249441,
066830,제노텍,,,00393618,
066850,아이드림,,,00397766,
066900,디에이피,,,00303192,
066910,손오공,,,00306870,
066930,한국애보트진단,,,00317089,
066970,엘앤에프,,,00398701,
066980,한성크린텍,,,00389998,
067000,조이시티,,,00397252,
067010,이씨에스,,,00400060,
067080,대화제약,,,00210740,
067130,클루넷,,,00419989,
067160,SOOP,,,00399694,
067170,오텍,,,00397289,
067250,케이조선,,,00109453,
067280,멀티캠퍼스,,,00425351,
067290,JW신약,,,00110431,
067310,하나마이크론,,,00445054,
067370,선바이오,,,00407036,
067390,아스트,,,00409681,
067570,엔브이에이치코리아,,,00146436,
067630,HLB생명과학,,,00365590,
067730,로지시스,,,00238199,
067770,세진티에스,,,00406727,
067830,세이브존I&C,,,00422895,
067850,바이나믹,,,00417963,
067900,와이엔텍,,,00190756,
067910,코크렙제1호기업구조조정부동산투자회사,,,00398534,
067920,이글루,,,00364847,
067950,티이씨,,,00394574,
067990,도이치모터스,,,00449379,
068050,팬엔터테인먼트,,,00397191,
068060,케이씨더블류,,,00175650,
068100,케이웨더,,,00426828,
068150,케이엔씨글로벌,,,00394778,
068240,다원시스,,,00523307,
068270,셀트리온,,,00413046,
068290,삼성출판사,,,00423690,
068330,일신바이오,,,00385415,
068400,에스케이렌터카,,,00201450,
068420,엔터미디어,,,00407975,
068630,에피밸리,,,00301486,
068760,셀트리온제약,,,00541349,
068770,선우중공업,,,00238913,
068790,DMS,,,00361594,
068870,LG생명과학,,,00423609,
068930,디지털대성,,,00398808,
068940,셀피글로벌,,,00308896,
069080,웹젠,,,00405320,
069110,유한코스메틱,,,00402989,
069140,누리플랜,,,00410997,
069260,티케이지휴켐스,,,00426086,
069330,유아이디,,,00400121,
069410,엔텔스,,,00415707,
069460,대호에이엘,,,00428729,
069470,제로원인터랙티브,,,00428792,
069510,에스텍,,,00306719,
069540,빛과전자,,,00367482,
069620,대웅제약,,,00427483,
069640,한세엠케이,,,00357360,
069730,DSR제강,,,00151298,
069920,엑시온그룹,,,00426068,
069960,현대백화점,,,00428251,
070080,삼보오토,,,00430089,
070300,엑스큐어,,,00683007,
070480,신비앤텍,,,00446479,
070540,코크렙제2호기업구조조정부동산투자회사,,,00425360,
070590,인티큐브,,,00470829,
070960,모나용평,,,00365989,
071050,한국금융지주,,,00432102,
071090,하이스틸,,,00435312,
071200,인피니트헬스케어,,,00435969,
071280,로체시스템즈,,,00363486,
071320,지역난방공사,,,00159698,
071360,나노하이텍,,,00252375,
071460,위니아,,,00300557,
071530,유에이블,,,00416706,
071660,에스에스씨피,,,00126593,
071670,에이테크솔루션,,,00384887,
071840,롯데하이마트,,,00158307,
071850,캐스텍코리아,,,00302582,
071930,에이스하이텍,,,00183260,
071950,코아스,,,00210856,
071970,HD현대마린엔진,,,00406046,
072020,중앙백신,,,00415327,
072130,유엔젤,,,00416654,
072430,아이레보,,,00451116,
072450,리얼티코리아제1호기업구조조정부동산투자,,,00436728,
072470,우리산업홀딩스,,,00359623,
072520,제넨바이오,,,00408956,
072530,나이스메탈,,,00408585,
072710,농심홀딩스,,,00459871,
072770,멤레이비티,,,00583026,
072870,메가스터디,,,00422284,
072950,빛샘전자,,,00359261,
072990,에이치시티,,,00527464,
073010,케이에스피,,,00328191,
073070,에이팸,,,00235147,
073110,엘엠에스,,,00494218,
073130,인스프리트,,,00441872,
073190,듀오백,,,00407771,
073240,금호타이어,,,00481454,
073470,유레스메리츠제1호,,,00458915,
073490,LIG아큐버,,,00462121,
073530,코크렙제3호CR리츠,,,00459589,
073540,에프알텍,,,00442561,
073560,우리손에프앤지,,,00413417,
073570,리튬포어스,,,00440712,
073640,테라사이언스,,,00373021,
073710,씨디네트웍스,,,00493501,
073780,케이디세코,,,00321222,
073930,제너시스템즈,,,00453752,
074000,에스지피엠,,,00447982,
074130,디아이디,,,00302801,
074140,엑스로드,,,00463050,
074150,엠제이비,,,00418476,
074430,아미노로직스,,,00466428,
074600,원익QnC,,,00468374,
074610,이엔플러스,,,00469799,
075130,플랜티넷,,,00490179,
075180,새론오토모티브,,,00305668,
075580,세진중공업,,,00415628,
075970,동국알앤에스,,,00472890,
076080,웰크론한텍,,,00487546,
076090,테이크시스템즈,,,00475532,
076170,지비에스,,,00471989,
076340,지에이이노더스,,,00321204,
076610,해성옵틱스,,,00483735,
076850,맥쿼리센트럴오피스기업구조조정부동산투자회사,,,00465410,
077280,한컴지엠디,,,00473400,
077360,덕산하이메탈,,,00471068,
077500,유니퀘스트,,,00414601,
077960,케이이엔지,,,00451268,
077970,STX엔진,,,00480455,
078000,텔코웨어,,,00361488,
078020,LS증권,,,00330424,
078070,유비쿼스홀딩스,,,00411385,
078130,국일제지,,,00104573,
078140,대봉엘에스,,,00442826,
078150,HB테크놀러지,,,00255275,
078160,메디포스트,,,00453929,
078340,컴투스,,,00476498,
078350,한양디지텍,,,00488989,
078420,동북아1호선박투자회사,,,00475286,
078520,에이블씨엔씨,,,00400857,
078590,휴림에이텍,,,00230814,
078600,대주전자재료,,,00177816,
078610,도움,,,00450728,
078650,지나인제약,,,00477257,
078670,아구스,,,00537443,
078700,신지소프트,,,00477372,
078780,아이디에스,,,00446460,
078860,아이오케이이엔엠,,,00543204,
078890,가온그룹,,,00441304,
078930,GS,,,00500254,
078940,퀀타피아,,,00501970,
079000,와토스코리아,,,00455875,
079160,CJ CGV,,,00303873,
079170,한창산업,,,00202839,
079190,케스피온,,,00479705,
079340,하이럭스,,,00480844,
079370,제우스,,,00442570,
079430,현대리바트,,,00300548,
079440,오렌지라이프생명보험,,,00176792,
079550,LIG디펜스앤에어로스페이스,,,00503668,
079560,시노펙스멤브레인,,,00481223,
079650,서산,,,00130408,
079660,사조해표,,,00503899,
079810,APS이노베이션,,,00445160,
079870,산양전기,,,00363325,
079900,전진건설로봇,,,00372129,
079940,가비아,,,00506294,
079950,인베니아,,,00409371,
079960,동양이엔피,,,00178790,
079970,투비소프트,,,00596260,
079980,휴비스,,,00362238,
080000,에스엔유프리시젼,,,00455981,
080010,이상네트웍스,,,00454399,
080030,동북아2호선박투자회사,,,00502474,
080140,디보스,,,00441298,
080160,모두투어,,,00456218,
080180,아시아퍼시픽1호선박투자회사,,,00502793,
080220,제주반도체,,,00447487,
080410,동북아6호선박투자회사,,,00504357,
080420,모다이노칩,,,00480048,
080440,에스제이케이,,,00366793,
080470,성창오토텍,,,00486370,
080520,오디텍,,,00529815,
080530,코디,,,00308559,
080570,국제개발,,,00508566,
080580,오킨스전자,,,00543107,
080720,한국유니온제약,,,00532855,
080960,동북아3호선박투자회사,,,00505170,
080970,동북아4호선박투자회사,,,00505189,
080980,동북아5호선박투자회사,,,00505198,
081000,일진다이아,,,00508274,
081090,씨모텍,,,00582054,
081150,티플랙스,,,00497631,
081180,쎄크,,,00406222,
081190,아시아퍼시픽2호선박투자회사,,,00505541,
081200,아시아퍼시픽3호선박투자회사,,,00505550,
081210,아시아퍼시픽4호선박투자회사,,,00505569,
081220,세미텍,,,00481676,
081500,엑스씨이,,,00535773,
081580,성우전자,,,00364306,
081660,미스토홀딩스,,,00195229,
081930,아시아퍼시픽8호선박투자회사,,,00510534,
081940,아시아퍼시픽9호선박투자회사,,,00510914,
081970,케이엑스넥스지,,,00584362,
082110,동북아8호선박투자회사,,,00510215,
082210,옵트론텍,,,00327396,
082220,프렉코,,,00535719,
082240,아시아퍼시픽5호선박투자회사,,,00512550,
082250,아시아퍼시픽6호선박투자회사,,,00512541,
082260,아시아퍼시픽7호선박투자회사,,,00512532,
082270,젬백스,,,00492894,
082390,피엘에이,,,00496003,
082640,동양생명,,,00117267,
082660,코스나인,,,00442455,
082740,한화엔진,,,00361008,
082800,비보존 제약,,,00533191,
082850,우리바이오,,,00369107,
082920,비츠로셀,,,00154718,
082930,실리콘화일,,,00525527,
083120,동북아9호선박투자회사,,,00518873,
083160,현대경매부동산일호투자회사,,,00521956,
083310,엘오티베큠,,,00484682,
083350,동북아10호선박투자회사,,,00529310,
083360,동북아11호선박투자회사,,,00529523,
083370,동북아12호선박투자회사,,,00526447,
083380,동북아13호선박투자회사,,,00526465,
083390,동북아14호선박투자회사,,,00526474,
083420,그린케미칼,,,00454946,
083450,GST,,,00540863,
083470,이엠앤아이,,,00475718,
083500,에프엔에스테크,,,00476036,
083550,케이엠,,,00242934,
083570,아시아퍼시픽10호선박투자회사,,,00533580,
083580,아시아퍼시픽11호선박투자회사,,,00533793,
083590,아시아퍼시픽12호선박투자회사,,,00533836,
083600,아시아퍼시픽13호선박투자회사,,,00533757,
083610,아시아퍼시픽14호선박투자회사,,,00533696,
083620,아시아퍼시픽15호선박투자회사,,,00533678,
083640,인콘,,,00475976,
083650,비에이치아이,,,00409788,
083660,CSA 코스믹,,,00406037,
083790,CG인바이츠,,,00407814,
083930,아바코,,,00442145,
084010,대한제강,,,00113225,
084110,휴온스글로벌,,,00228059,
084160,골든브릿지더블유엠경매부동산일호투자회사,,,00540784,
084180,수성웹툰,,,00243979,
084240,동북아15호선박투자회사,,,00538497,
084370,유진테크,,,00531014,
084440,유비온,,,00531078,
084450,세실,,,00446831,
084650,랩지노믹스,,,00545114,
084670,동양고속,,,00540641,
084680,이월드,,,00540605,
084690,대상홀딩스,,,00539274,
084730,팅크웨어,,,00438036,
084810,아이알디,,,00507257,
084850,아이티엠반도체,,,00579980,
084870,티비에이치글로벌,,,00409672,
084990,헬릭스미스,,,00359395,
085310,엔케이,,,00172228,
085370,루트로닉,,,00549925,
085450,굿앤리치부동산공경매투자회사1호,,,00543073,
085620,미래에셋생명,,,00112332,
085660,차바이오텍,,,00525679,
085670,뉴프렉스,,,00493510,
085680,모빌탑,,,00540021,
085810,알티캐스트,,,00364254,
085910,네오티스,,,00447928,
085980,세화피앤씨,,,00461690,
085990,영찬테크,,,00480905,
086040,바이오톡스텍,,,00447502,
086060,진바이오텍,,,00491053,
086080,다이노나,,,00364111,
086200,제이앤유글로벌,,,00413824,
086220,광동헬스바이오,,,00523176,
086250,화신테크,,,00166333,
086280,현대글로비스,,,00360595,
086390,유니테스트,,,00540447,
086450,동국제약,,,00114808,
086460,큐러블,,,00548519,
086520,에코프로,,,00536541,
086670,비엠티,,,00524786,
086710,선진뷰티사이언스,,,00132202,
086720,코크렙제7호위탁관리부동산투자회사,,,00543523,
086790,하나금융지주,,,00547583,
086820,바이오솔루션,,,00560982,
086830,신양오라컴디스플레이,,,00317830,
086890,이수앱지스,,,00526872,
086900,메디톡스,,,00580199,
086960,MDS테크,,,00445841,
086980,쇼박스,,,00303794,
087010,펩트론,,,00415868,
087220,스틸플라워,,,00454265,
087260,모바일어플라이언스,,,00556615,
087600,픽셀플러스,,,00495086,
087730,이엠네트웍스,,,00496225,
088010,동북아21호선박투자회사,,,00548865,
088020,네이쳐글로벌,,,00540304,
088130,동아엘텍,,,00489243,
088260,이리츠코크렙,,,00544452,
088280,쏘닉스,,,00561723,
088290,이원컴포텍,,,00409140,
088340,유라클,,,00407294,
088350,한화생명,,,00113058,
088390,이녹스,,,00494476,
088510,굿앤리치부동산공경매투자회사2호,,,00554468,
088700,마이스코,,,00450214,
088790,진도,,,00557933,
088800,에이스테크,,,00556907,
088810,맥스브로,,,00560991,
088910,동우팜투테이블,,,00228712,
088960,씨티엘테크,,,00355821,
088980,맥쿼리인프라,,,00435297,
089010,켐트로닉스,,,00371485,
089030,테크윙,,,00535676,
089140,넥스턴앤롤코리아,,,00416414,
089150,케이씨티,,,00441447,
089170,동북아27호선박투자회사,,,00557067,
089180,동북아28호선박투자회사,,,00557058,
089190,동북아29호선박투자회사,,,00557049,
089200,동북아30호선박투자회사,,,00557030,
089230,THE E&M,,,00519252,
089240,네오세미테크,,,00535588,
089470,HDC현대EP,,,00357935,
089480,평산,,,00220181,
089530,에이티세미콘,,,00458562,
089590,제주항공,,,00555874,
089600,KT나스미디어,,,00486097,
089790,제이티,,,00365457,
089850,유비벨록스,,,00592653,
089860,롯데렌탈,,,00545716,
089890,코세스,,,00365934,
089970,브이엠,,,00544577,
089980,상아프론테크,,,00181299,
090080,평화산업,,,00573579,
090090,디앤샵,,,00581000,
090120,잘만테크,,,00491336,
090150,아이윈,,,00365624,
090350,노루페인트,,,00583442,
090360,로보스타,,,00536523,
090370,메타랩스,,,00442835,
090410,덕신이피씨,,,00454937,
090430,아모레퍼시픽,,,00583424,
090460,비에이치,,,00447609,
090470,제이스로보틱스,,,00493185,
090540,코크렙제8호위탁관리부동산투자회사,,,00560025,
090710,휴림로봇,,,00540429,
090730,심팩메탈,,,00163789,
090740,와이앤넥스트,,,00495554,
090850,현대이지웰,,,00656951,
090970,코리아퍼시픽01호선박투자회사,,,00580603,
090980,코리아퍼시픽02호선박투자회사,,,00580612,
090990,코리아퍼시픽03호선박투자회사,,,00580621,
091000,코리아퍼시픽04호선박투자회사,,,00580630,
091090,세원이앤씨,,,00585219,
091120,이엠텍,,,00541163,
091270,유디피,,,00612115,
091340,S&K폴리텍,,,00580667,
091440,한울소재과학,,,00560122,
091580,상신이디피,,,00480783,
091590,남화토건,,,00108001,
091690,디지텍시스템스,,,00543231,
091700,파트론,,,00490151,
091810,트리니티항공,,,00671376,
091970,나노캠텍,,,00542074,
091990,셀트리온헬스케어,,,00554024,
092040,아미코젠,,,00545734,
092070,디엔에프,,,00569691,
092130,이크레더블,,,00634728,
092190,서울바이오시스,,,00488402,
092200,디아이씨,,,00112165,
092220,KEC,,,00589127,
092230,KPX홀딩스,,,00587466,
092300,현우산업,,,00367455,
092440,기신정기,,,00106614,
092460,한라IMS,,,00528515,
092590,럭스피아,,,00578325,
092600,앤씨앤,,,00537337,
092630,바다로3호선박투자회사,,,00587101,
092730,네오팜,,,00551920,
092780,DYP,,,00117726,
092790,넥스틸,,,00220613,
092870,엑시콘,,,00611736,
092970,거북선1호선박투자회사,,,00586652,
093050,LF,,,00593032,
093190,빅솔론,,,00478900,
093230,이아이디,,,00480950,
093240,형지엘리트,,,00441243,
093320,케이아이엔엑스,,,00603348,
093370,후성,,,00595191,
093380,풍강,,,00155373,
093400,코리아퍼시픽05호선박투자회사,,,00592583,
093410,코리아퍼시픽06호선박투자회사,,,00592592,
093510,엔지브이아이,,,00521433,
093520,매커스,,,00596677,
093640,케이알엠,,,00536888,
093730,동북아31호선박투자회사,,,00593519,
093820,한국베트남15-1유전해외자원개발투자회사,,,00596066,
093920,서원인텍,,,00445799,
094170,동운아나텍,,,00695969,
094190,이엘케이,,,00379016,
094280,효성 ITX,,,00414850,
094360,칩스앤미디어,,,00579971,
094480,갤럭시아머니트리,,,00587457,
094520,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,,,00597764,
094700,미성포리테크,,,00530796,
094800,맵스리얼티,,,00600013,
094820,일진파워,,,00485177,
094840,슈프리마에이치큐,,,00599957,
094850,참좋은여행,,,00606770,
094860,네오리진,,,00599106,
094940,푸른로보틱스,,,00537832,
094950,GB블루오션베트남주식혼합형투자회사1호,,,00617299,
094970,제이엠티,,,00533508,
095190,신화프리텍,,,00526951,
095270,웨이브일렉트로,,,00526696,
095300,엔에스브이,,,00447478,
095340,ISC,,,00572905,
095500,미래나노텍,,,00526836,
095570,AJ네트웍스,,,00365387,
095610,테스,,,00524421,
095660,네오위즈,,,00628860,
095700,제넥신,,,00545929,
095720,웅진씽크빅,,,00628189,
095910,에스에너지,,,00585538,
096040,이트론,,,00480756,
096240,크레버스,,,00525882,
096250,와이즈넛,,,00351427,
096300,한국월드와이드베트남부동산개발특별자산1호투자회사,,,00626710,
096350,대창솔루션,,,00177870,
096530,씨젠,,,00788773,
096610,알에프세미,,,00516246,
096630,에스코넥,,,00573269,
096640,멜파스,,,00609315,
096690,에이루트,,,00608839,
096760,JW홀딩스,,,00632304,
096770,SK이노베이션,,,00631518,
096870,엘디티,,,00540571,
097230,HJ중공업,,,00633835,
097520,엠씨넥스,,,00564562,
097780,에코볼트,,,00562360,
097800,윈팩,,,00536286,
097870,효성오앤비,,,00367385,
097950,CJ제일제당,,,00635134,
098070,한텍,,,00404941,
098120,마이크로컨텍솔,,,00568188,
098150,한국월드와이드아시아태평양특별자산1호투자회사,,,00634959,
098400,엔스퍼트,,,00595243,
098460,고영,,,00579999,
098660,에스티오,,,00612188,
099190,아이센스,,,00550994,
099210,코리아퍼시픽07호선박투자회사,,,00637114,
099220,SDN,,,00574611,
099320,쎄트렉아이,,,00449254,
099340,하나유비에스암바토비니켈해외자원개발1호,,,00647883,
099350,하나유비에스암바토비니켈해외자원개발2호,,,00647935,
099390,브레인즈컴퍼니,,,00642897,
099410,동방선기,,,00526678,
099430,바이오플러스,,,00636656,
099440,스맥,,,00580056,
099520,DGI,,,00627029,
099660,신텍,,,00599887,
099750,이지케어텍,,,00490090,
099830,씨그널엔터테인먼트그룹,,,00232496,
100030,인지소프트,,,00641171,
100090,SK오션플랜트,,,00480367,
100120,뷰웍스,,,00609324,
100130,동국S&C,,,00415594,
100220,비상교육,,,00520887,
100250,진양홀딩스,,,00646732,
100590,머큐리,,,00364740,
100660,서암기계공업,,,00166528,
100700,세운메디칼,,,00362201,
100790,미래에셋벤처투자,,,00340096,
100840,SNT에너지,,,00648721,
101000,KS인더스트리,,,00618410,
101060,SBS미디어홀딩스,,,00650629,
101140,인바이오젠,,,00652423,
101160,월덱스,,,00580065,
101170,우림피티에스,,,00567222,
101240,씨큐브,,,00520610,
101330,모베이스,,,00498001,
101360,에코앤드림,,,00619640,
101380,거북선2호선박투자회사,,,00648688,
101390,아이엠,,,00609634,
101400,엔시트론,,,00641393,
101490,에스앤에스텍,,,00411048,
101530,해태제과식품,,,00428321,
101670,하이드로리튬,,,00527491,
101680,한국정밀기계,,,00257732,
101730,위메이드맥스,,,00643656,
101790,케이알제2호개발전문위탁관리부동산투자회사,,,00647917,
101930,인화정공,,,00482426,
101970,우양에이치씨,,,00450931,
101990,파브코,,,00679730,
102000,거북선3호선박투자회사,,,00648697,
102120,어보브반도체,,,00591441,
102210,트레스,,,00299358,
102260,동성케미컬,,,00679314,
102280,쌍방울,,,00681142,
102370,케이옥션,,,00668600,
102460,이연제약,,,00145598,
102710,이엔에프테크놀로지,,,00530185,
102940,코오롱생명과학,,,00525642,
102950,아하,,,00677334,
103130,웅진에너지,,,00609485,
103140,풍산,,,00684714,
103150,하이트맥주,,,00684547,
103160,풀무원식품,,,00684732,
103230,에스앤더블류,,,00137012,
103590,일진전기,,,00683469,
103650,에이치앤아이,,,00678281,
103660,씨앗,,,00762377,
103840,우양,,,00486875,
104040,디에스엠,,,00442905,
104110,신성이엔지,,,00686068,
104120,신성에프에이,,,00686147,
104200,NHN벅스,,,00645089,
104460,디와이피엔에프,,,00602136,
104480,티케이케미칼,,,00693554,
104540,코렌텍,,,00541437,
104620,노랑풍선,,,00632845,
104700,한국철강,,,00687711,
104830,원익머트리얼즈,,,00623661,
105070,금강제강,,,00579379,
105330,케이엔더블유,,,00606664,
105380,다산자기관리부동산투자회사,,,00686970,
105550,엣지파운드리,,,00766106,
105560,KB금융,,,00688996,
105630,한세실업,,,00728638,
105740,디케이락,,,00533003,
105760,포스뱅크,,,00862312,
105840,우진,,,00173944,
106080,케이이엠텍,,,00542898,
106190,하이텍팜,,,00409964,
106240,파인테크닉스,,,00755739,
106520,노블엠앤비,,,00536329,
107590,미원홀딩스,,,00706715,
107600,새빗켐,,,00862880,
107640,한중엔시에스,,,00474588,
108070,삼성디지털이미징,,,00721981,
108230,톱텍,,,00531917,
108320,LX세미콘,,,00525934,
108380,대양전기공업,,,00111193,
108490,로보티즈,,,00946030,
108670,LX하우시스,,,00759513,
108790,인터파크,,,00598587,
108860,셀바스AI,,,00666064,
108890,거북선4호선박투자회사,,,00697329,
109070,주성코퍼레이션,,,00753643,
109080,옵티시스,,,00660291,
109610,에스와이,,,00535481,
109670,씨싸이트,,,00492706,
109740,디에스케이,,,00530121,
109820,진매트릭스,,,00552992,
109860,동일금속,,,00118284,
109960,앱토크롬,,,00653194,
110020,전진바이오팜,,,00632793,
110310,모린스,,,00676380,
110500,유니드코리아,,,00653990,
110570,넥솔론,,,00636045,
110660,툴코리아,,,00555740,
110790,크리스에프앤씨,,,00522007,
110990,디아이티,,,00576798,
111110,호전실업,,,00226316,
111380,동인기연,,,00367710,
111610,세왕,,,00609254,
111710,남화산업,,,00245694,
111770,영원무역,,,00776820,
111820,지유온,,,00689418,
111870,케이에이치미래물산,,,00125965,
112040,위메이드,,,00444329,
112190,KC산업,,,00366517,
112240,에스에프씨,,,00450339,
112290,와이씨켐,,,00619507,
112610,씨에스윈드,,,00670340,
113810,디젠스,,,00576789,
114090,GKL,,,00557508,
114120,크루셜텍,,,00618401,
114130,거북선5호선박투자회사,,,00778040,
114140,거북선6호선박투자회사,,,00778059,
114190,강원에너지,,,00100601,
114410,현대푸드시스템,,,00359641,
114450,그린생명과학,,,00532059,
114570,지스마트글로벌,,,00673976,
114630,폴라리스우노,,,00663669,
114810,한솔아이원스,,,00625942,
114840,아이패밀리에스씨,,,00692254,
114920,대주이엔티,,,00414540,
115160,휴맥스,,,00787057,
115180,큐리언트,,,01042650,
115310,인포바인,,,00491415,
115390,락앤락,,,00561866,
115440,우리넷,,,00664048,
115450,HLB테라퓨틱스,,,00552859,
115480,씨유메디칼,,,00681249,
115500,케이씨에스,,,00441650,
115530,씨엔플러스,,,00660033,
115570,스타플렉스,,,00405959,
115610,이미지스,,,00694942,
115960,연우,,,00372253,
116100,태양기계,,,00442631,
117580,대성에너지,,,00787376,
117670,알파칩스,,,00605124,
117730,티로보틱스,,,00867098,
117930,한진해운,,,00790501,
118000,메타케어,,,00791209,
118990,모트렉스,,,00876908,
119250,에프지엔개발전문자기관리부동산투자회사,,,00693800,
119500,포메탈,,,00188797,
119610,인터로조,,,00604426,
119650,KC코트렐,,,00797364,
119830,아이텍,,,00626011,
119850,지엔씨에너지,,,00626464,
119860,커넥트웨이브,,,00585608,
120030,조선선재,,,00796994,
120110,코오롱인더,,,00795135,
120240,대정화금,,,00250997,
120780,전우정밀,,,00673301,
121060,유니포인트,,,00445869,
121440,골프존홀딩스,,,00674498,
121550,코크렙제15호기업구조조정부동산투자회사,,,00788807,
121600,나노신소재,,,00439965,
121800,비덴트,,,00693651,
121850,코이즈,,,00807397,
121890,에스디시스템,,,00604815,
121910,대우증권그린코리아기업인수목적회사,,,00797674,
121950,미래에셋제1호기업인수목적,,,00798284,
122050,아이엘사이언스,,,01181940,
122290,동양밸류오션기업인수목적,,,00798530,
122310,제노레이,,,00799539,
122350,삼기,,,00799177,
122450,KX,,,00657987,
122640,예스티,,,00530556,
122690,서진오토모티브,,,00800145,
122750,우리기업인수목적1호,,,00803504,
122800,썬테크놀로지스,,,00527880,
122830,원포유,,,00337296,
122870,와이지엔터테인먼트,,,00613318,
122900,아이마켓코리아,,,00360142,
122990,와이솔,,,00759294,
123010,알엔티엑스,,,00615723,
123040,엠에스오토텍,,,00259545,
123100,원익테라세미콘,,,00569992,
123160,히든챔피언제1호기업인수목적,,,00804983,
123260,파인넥스,,,00671437,
123290,한국투자신성장1호기업인수목적회사,,,00802028,
123300,부국퓨쳐스타즈기업인수목적,,,00808262,
123330,제닉,,,00624998,
123410,코리아에프티,,,00803425,
123420,위메이드플레이,,,00815767,
123550,대신증권그로쓰알파기업인수목적,,,00804114,
123570,이엠넷,,,00616290,
123690,한국화장품,,,00823429,
123700,에스제이엠,,,00815369,
123750,알톤,,,00821607,
123840,뉴온,,,00809429,
123860,아나패스,,,00761952,
123890,한국자산신탁,,,00404701,
123910,에스비아이앤솔로몬드림기업인수목적,,,00812229,
124050,한화에스브이명장제1호기업인수목적,,,00808226,
124500,아이티센글로벌,,,00620868,
124560,태웅로직스,,,00562245,
125020,티씨머티리얼즈,,,00381756,
125210,아모그린텍,,,00611912,
125490,한라캐스트,,,00683061,
126340,비나텍,,,00563518,
126560,현대퓨처넷,,,00403632,
126600,BGF에코머티리얼즈,,,00599595,
126640,화신정공,,,00825223,
126680,아이비케이에스스마트에스엠이기업인수목적1호,,,00824659,
126700,하이비젼시스템,,,00825959,
126720,수산인더스트리,,,00193328,
126730,코칩,,,00446901,
126870,앤에스,,,00638539,
126880,제이엔케이글로벌,,,00442154,
127120,제이에스링크,,,00642541,
127160,매직마이크로,,,00806972,
127710,아시아경제,,,00665676,
127980,화인써키트,,,00527002,
128540,에코캡,,,00870481,
128660,피제이메탈,,,00829380,
128820,대성산업,,,00828789,
128910,동부티에스블랙펄기업인수목적,,,00828309,
